YEAR,DATE,TOPIC,NAME,MOE,SUBPOP,SUBPOPID,CHOICE,PARTY,VALUE,OBS,STATE
2012,2012-10-25,2012-president,2012 North Carolina President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,1.0,500,NC
2012,2012-10-25,2012-president,2012 North Carolina President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,500,NC
2012,2012-10-25,2012-president,2012 North Carolina President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,52.0,500,NC
2012,2012-10-25,2012-president,2012 North Carolina President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,46.0,500,NC
2012,2012-10-24,2012-president,2012 North Carolina President: Romney vs. Obama,2.4,Likely Voters,1,Undecided,,3.0,1723,NC
2012,2012-10-24,2012-president,2012 North Carolina President: Romney vs. Obama,2.4,Likely Voters,1,Obama,Dem,45.0,1723,NC
2012,2012-10-24,2012-president,2012 North Carolina President: Romney vs. Obama,2.4,Likely Voters,1,Romney,Rep,53.0,1723,NC
2012,2012-10-24,obama-job-approval,North Carolina: Obama Job Approval,2.4,Likely Voters,1,Disapprove,,52.0,1723,NC
2012,2012-10-24,obama-job-approval,North Carolina: Obama Job Approval,2.4,Likely Voters,1,Undecided,,5.0,1723,NC
2012,2012-10-24,obama-job-approval,North Carolina: Obama Job Approval,2.4,Likely Voters,1,Approve,,43.0,1723,NC
2012,2012-10-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,43.0,778,NM
2012,2012-10-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Undecided,,5.0,778,NM
2012,2012-10-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,52.0,778,NM
2012,2012-10-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Wilson,Rep,41.0,778,NM
2012,2012-10-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Heinrich,Dem,51.0,778,NM
2012,2012-10-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Undecided,,8.0,778,NM
2012,2012-11-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Undecided,,3.0,650,NM
2012,2012-11-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Other,,5.0,650,NM
2012,2012-11-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,43.0,650,NM
2012,2012-11-03,2012-president,2012 New Mexico President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,49.0,650,NM
2012,2012-11-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Undecided,,6.0,611,NM
2012,2012-11-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Wilson,Rep,43.0,611,NM
2012,2012-11-03,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,,Likely Voters,1,Heinrich,Dem,50.0,611,NM
2012,2012-10-31,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Heinrich,Dem,46.0,500,NM
2012,2012-10-31,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Wilson,Rep,46.0,500,NM
2012,2012-10-31,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Other,,3.0,500,NM
2012,2012-10-31,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Undecided,,5.0,500,NM
2012,2012-10-31,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Obama,Dem,49.0,500,NM
2012,2012-10-31,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Romney,Rep,41.0,500,NM
2012,2012-10-31,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Johnson,,6.0,500,NM
2012,2012-10-22,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Heinrich,Dem,43.0,500,NM
2012,2012-10-22,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Wilson,Rep,44.0,500,NM
2012,2012-10-22,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Other,,6.0,500,NM
2012,2012-10-22,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Undecided,,7.0,500,NM
2012,2012-10-22,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Obama,Dem,47.0,500,NM
2012,2012-10-22,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Romney,Rep,42.0,500,NM
2012,2012-10-22,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Johnson,,6.0,500,NM
2012,2012-10-10,2012-president,2012 New Mexico President: Romney vs. Obama,3.8,Likely Voters,1,Undecided,,5.0,658,NM
2012,2012-10-10,2012-president,2012 New Mexico President: Romney vs. Obama,3.8,Likely Voters,1,Obama,Dem,49.0,658,NM
2012,2012-10-10,2012-president,2012 New Mexico President: Romney vs. Obama,3.8,Likely Voters,1,Romney,Rep,39.0,658,NM
2012,2012-10-10,2012-president,2012 New Mexico President: Romney vs. Obama,3.8,Likely Voters,1,Johnson,,6.0,658,NM
2012,2012-10-08,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,54.0,500,NM
2012,2012-10-08,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,2.0,500,NM
2012,2012-10-08,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Other,,2.0,500,NM
2012,2012-10-08,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,43.0,500,NM
2012,2012-10-08,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Strongly Disapprove,,37.0,500,NM
2012,2012-10-08,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Somewhat Disapprove,,7.0,500,NM
2012,2012-10-08,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Undecided,,2.0,500,NM
2012,2012-10-08,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Strongly Approve,,38.0,500,NM
2012,2012-10-08,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Somewhat Approve,,17.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,51.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,2.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Other,,6.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,40.0,500,NM
2012,2012-09-27,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Strongly Disapprove,,36.0,500,NM
2012,2012-09-27,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Somewhat Disapprove,,6.0,500,NM
2012,2012-09-27,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Undecided,,2.0,500,NM
2012,2012-09-27,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Strongly Approve,,32.0,500,NM
2012,2012-09-27,obama-job-approval,New Mexico: Obama Job Approval,4.5,Likely Voters,1,Somewhat Approve,,24.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,2.85,Likely Voters,1,Romney,Rep,41.0,1258,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,2.85,Likely Voters,1,Johnson,,4.0,1258,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,2.85,Likely Voters,1,Undecided,,5.0,1258,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,2.85,Likely Voters,1,Obama,Dem,51.0,1258,NM
2012,2012-09-27,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Other,,9.0,500,NM
2012,2012-09-27,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Undecided,,6.0,500,NM
2012,2012-09-27,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Heinrich,Dem,43.0,500,NM
2012,2012-09-27,2012-senate,2012 New Mexico Senate: Heinrich vs. Wilson,4.38,Likely Voters,1,Wilson,Rep,42.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Romney,Rep,40.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Johnson,,9.0,500,NM
2012,2012-09-27,2012-president,2012 New Mexico President: Romney vs. Obama,4.38,Likely Voters,1,Obama,Dem,47.0,500,NM
2012,2012-09-20,2012-president,2012 New Mexico President: Romney vs. Obama,1.8,Likely Voters,1,Romney,Rep,43.0,3111,NM
2012,2012-09-20,2012-president,2012 New Mexico President: Romney vs. Obama,1.8,Likely Voters,1,Undecided,,6.0,3111,NM
2012,2012-09-20,2012-president,2012 New Mexico President: Romney vs. Obama,1.8,Likely Voters,1,Obama,Dem,52.0,3111,NM
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,48.0,750,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,2.0,750,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,50.0,750,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,4.0,Likely Voters,1,Approve,,50.0,750,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,4.0,Likely Voters,1,Disapprove,,48.0,750,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,4.0,Likely Voters,1,Undecided,,2.0,750,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,3.72,Likely Voters,1,Romney,Rep,46.0,687,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,3.72,Likely Voters,1,Obama,Dem,50.0,687,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,3.72,Likely Voters,1,Undecided,,3.0,687,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,3.72,Likely Voters,1,Other,,1.0,687,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.1,Likely Voters,1,Undecided,,7.0,666,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.1,Likely Voters,1,Hassan,Dem,47.0,666,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.1,Likely Voters,1,Lamontagne,Rep,45.0,666,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.1,Likely Voters,1,Babiarz,,1.0,666,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,49.0,600,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,49.0,600,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,2.0,600,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,4.0,Likely Voters,1,Other,,1.0,600,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,,Likely Voters,1,Lamontagne,Rep,40.0,779,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,,Likely Voters,1,Babiarz,,1.0,779,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,,Likely Voters,1,Other,,1.0,779,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,,Likely Voters,1,Hassan,Dem,49.0,779,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,,Likely Voters,1,Undecided,,9.0,779,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,46.0,776,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,50.0,776,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,,Likely Voters,1,Undecided,,3.0,776,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,,Likely Voters,1,Other,,1.0,776,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,2.5,Likely Voters,1,Romney,Rep,48.0,1550,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,2.5,Likely Voters,1,Undecided,,1.0,1550,NH
2012,2012-11-04,2012-president,2012 New Hampshire President: Romney vs. Obama,2.5,Likely Voters,1,Obama,Dem,50.0,1550,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,2.5,Likely Voters,1,Undecided,,2.0,1550,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,2.5,Likely Voters,1,Hassan,Dem,51.0,1550,NH
2012,2012-11-04,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,2.5,Likely Voters,1,Lamontagne,Rep,47.0,1550,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,2.5,Likely Voters,1,Approve,,45.0,1550,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,2.5,Likely Voters,1,Disapprove,,50.0,1550,NH
2012,2012-11-04,obama-job-approval,New Hampshire: Obama Job Approval,2.5,Likely Voters,1,Undecided,,5.0,1550,NH
2012,2012-11-03,2012-president,2012 New Hampshire President: Romney vs. Obama,4.1,Likely Voters,1,Undecided,,6.0,690,NH
2012,2012-11-03,2012-president,2012 New Hampshire President: Romney vs. Obama,4.1,Likely Voters,1,Other,,4.0,690,NH
2012,2012-11-03,2012-president,2012 New Hampshire President: Romney vs. Obama,4.1,Likely Voters,1,Romney,Rep,43.0,690,NH
2012,2012-11-03,2012-president,2012 New Hampshire President: Romney vs. Obama,4.1,Likely Voters,1,Obama,Dem,47.0,690,NH
2012,2012-11-02,2012-president,2012 New Hampshire President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,48.0,502,NH
2012,2012-11-02,2012-president,2012 New Hampshire President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,48.0,502,NH
2012,2012-11-02,2012-president,2012 New Hampshire President: Romney vs. Obama,4.4,Likely Voters,1,Undecided,,3.0,502,NH
2012,2012-11-02,2012-president,2012 New Hampshire President: Romney vs. Obama,4.4,Likely Voters,1,Other,,2.0,502,NH
2012,2012-11-02,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.4,Likely Voters,1,Babiarz,,1.0,502,NH
2012,2012-11-02,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.4,Likely Voters,1,Other,,2.0,502,NH
2012,2012-11-02,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.4,Likely Voters,1,Hassan,Dem,47.0,502,NH
2012,2012-11-02,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,4.4,Likely Voters,1,Lamontagne,Rep,42.0,502,NH
2012,2012-11-01,2012-president,2012 New Hampshire President: Romney vs. Obama,4.3,Likely Voters,1,Obama,Dem,50.0,497,NH
2012,2012-11-01,2012-president,2012 New Hampshire President: Romney vs. Obama,4.3,Likely Voters,1,Romney,Rep,49.0,497,NH
2012,2012-11-01,obama-job-approval,New Hampshire: Obama Job Approval,4.3,Likely Voters,1,Approve,,45.0,497,NH
2012,2012-11-01,obama-job-approval,New Hampshire: Obama Job Approval,4.3,Likely Voters,1,Disapprove,,48.0,497,NH
2012,2012-10-31,2012-president,2012 New Hampshire President: Romney vs. Obama,3.7,Likely Voters,1,Undecided,,4.0,1017,NH
2012,2012-10-31,2012-president,2012 New Hampshire President: Romney vs. Obama,3.7,Likely Voters,1,Other,,2.0,1017,NH
2012,2012-10-31,2012-president,2012 New Hampshire President: Romney vs. Obama,3.7,Likely Voters,1,Romney,Rep,44.0,1017,NH
2012,2012-10-31,2012-president,2012 New Hampshire President: Romney vs. Obama,3.7,Likely Voters,1,Obama,Dem,50.0,1017,NH
2012,2012-10-29,2012-president,2012 New Hampshire President: Romney vs. Obama,3.1,Likely Voters,1,Romney,Rep,47.0,1013,NH
2012,2012-10-29,2012-president,2012 New Hampshire President: Romney vs. Obama,3.1,Likely Voters,1,Obama,Dem,49.0,1013,NH
2012,2012-10-29,2012-president,2012 New Hampshire President: Romney vs. Obama,3.1,Likely Voters,1,Undecided,,3.0,1013,NH
2012,2012-10-29,2012-president,2012 New Hampshire President: Romney vs. Obama,3.1,Likely Voters,1,Other,,1.0,1013,NH
2012,2012-10-29,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,3.1,Likely Voters,1,Hassan,Dem,49.0,1013,NH
2012,2012-10-29,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,3.1,Likely Voters,1,Undecided,,6.0,1013,NH
2012,2012-10-29,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,3.1,Likely Voters,1,Lamontagne,Rep,44.0,1013,NH
2012,2012-10-29,2012-governor,2012 New Hampshire Governor: Lamontagne vs. Hassan,3.1,Likely Voters,1,Other,,1.0,1013,NH
2012,2012-10-29,obama-job-approval,New Hampshire: Obama Job Approval,2.8,Registered Voters,1,Approve,,48.0,1242,NH
2012,2012-10-29,obama-job-approval,New Hampshire: Obama Job Approval,2.8,Registered Voters,1,Disapprove,,47.0,1242,NH
2012,2012-10-29,obama-job-approval,New Hampshire: Obama Job Approval,2.8,Registered Voters,1,Undecided,,5.0,1242,NH
2012,2012-11-04,2012-president,2012 Nevada President: Romney vs. Obama,3.6,Likely Voters,1,Romney,Rep,47.0,750,NV
2012,2012-11-04,2012-president,2012 Nevada President: Romney vs. Obama,3.6,Likely Voters,1,Undecided,,1.0,750,NV
2012,2012-11-04,2012-president,2012 Nevada President: Romney vs. Obama,3.6,Likely Voters,1,Obama,Dem,51.0,750,NV
2012,2012-11-04,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.6,Likely Voters,1,VanderBeek,,4.0,750,NV
2012,2012-11-04,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.6,Likely Voters,1,Heller,Rep,48.0,750,NV
2012,2012-11-04,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.6,Likely Voters,1,Undecided,,1.0,750,NV
2012,2012-11-04,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.6,Likely Voters,1,Berkley,Dem,46.0,750,NV
2012,2012-11-04,obama-job-approval,Nevada: Obama Job Approval,3.6,Likely Voters,1,Undecided,,5.0,750,NV
2012,2012-11-04,obama-job-approval,Nevada: Obama Job Approval,3.6,Likely Voters,1,Approve,,47.0,750,NV
2012,2012-11-04,obama-job-approval,Nevada: Obama Job Approval,3.6,Likely Voters,1,Disapprove,,48.0,750,NV
2012,2012-11-03,2012-president,2012 Nevada President: Romney vs. Obama,4.1,Likely Voters,1,Romney,Rep,45.0,732,NV
2012,2012-11-03,2012-president,2012 Nevada President: Romney vs. Obama,4.1,Likely Voters,1,Obama,Dem,49.0,732,NV
2012,2012-11-03,2012-president,2012 Nevada President: Romney vs. Obama,4.1,Likely Voters,1,Undecided,,3.0,732,NV
2012,2012-11-03,2012-president,2012 Nevada President: Romney vs. Obama,4.1,Likely Voters,1,Other,,2.0,732,NV
2012,2012-11-03,2012-senate,2012 Nevada Senate: Heller vs. Berkley,,Likely Voters,1,Berkley,Dem,40.0,687,NV
2012,2012-11-03,2012-senate,2012 Nevada Senate: Heller vs. Berkley,,Likely Voters,1,Heller,Rep,49.0,687,NV
2012,2012-11-03,2012-senate,2012 Nevada Senate: Heller vs. Berkley,,Likely Voters,1,Undecided,,12.0,687,NV
2012,2012-10-31,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,44.0,600,NV
2012,2012-10-31,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,4.0,600,NV
2012,2012-10-31,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,50.0,600,NV
2012,2012-10-29,2012-president,2012 Nevada President: Romney vs. Obama,2.9,Likely Voters,1,Romney,Rep,46.0,1212,NV
2012,2012-10-29,2012-president,2012 Nevada President: Romney vs. Obama,2.9,Likely Voters,1,Obama,Dem,50.0,1212,NV
2012,2012-10-29,2012-president,2012 Nevada President: Romney vs. Obama,2.9,Likely Voters,1,Undecided,,2.0,1212,NV
2012,2012-10-29,2012-president,2012 Nevada President: Romney vs. Obama,2.9,Likely Voters,1,Other,,2.0,1212,NV
2012,2012-10-28,2012-president,2012 Nevada President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,49.0,500,NV
2012,2012-10-28,2012-president,2012 Nevada President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,43.0,500,NV
2012,2012-10-28,2012-senate,2012 Nevada Senate: Heller vs. Berkley,4.4,Likely Voters,1,Berkley,Dem,43.0,500,NV
2012,2012-10-28,2012-senate,2012 Nevada Senate: Heller vs. Berkley,4.4,Likely Voters,1,Heller,Rep,44.0,500,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.2,Likely Voters,1,Undecided,,2.0,955,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.2,Likely Voters,1,Obama,Dem,50.0,955,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.2,Likely Voters,1,Romney,Rep,49.0,955,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.2,Likely Voters,1,Approve,,45.0,955,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.2,Likely Voters,1,Disapprove,,50.0,955,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.2,Likely Voters,1,Undecided,,5.0,955,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,47.0,1042,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,50.0,1042,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,2.0,1042,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.0,Likely Voters,1,Other,,1.0,1042,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,2.8,Registered Voters,1,Approve,,51.0,1253,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,2.8,Registered Voters,1,Disapprove,,45.0,1253,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,2.8,Registered Voters,1,Undecided,,4.0,1253,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.0,Likely Voters,1,Berkley,Dem,45.0,1042,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.0,Likely Voters,1,Undecided,,6.0,1042,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.0,Likely Voters,1,Heller,Rep,48.0,1042,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.0,Likely Voters,1,Other,,2.0,1042,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.9,Likely Voters,1,Romney,Rep,47.0,636,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.9,Likely Voters,1,Undecided,,2.0,636,NV
2012,2012-10-24,2012-president,2012 Nevada President: Romney vs. Obama,3.9,Likely Voters,1,Obama,Dem,51.0,636,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.9,Likely Voters,1,Disapprove,,46.0,636,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.9,Likely Voters,1,Undecided,,2.0,636,NV
2012,2012-10-24,obama-job-approval,Nevada: Obama Job Approval,3.9,Likely Voters,1,Approve,,52.0,636,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.9,Likely Voters,1,Undecided,,5.0,636,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.9,Likely Voters,1,Berkley,Dem,44.0,636,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.9,Likely Voters,1,VanderBeek,,7.0,636,NV
2012,2012-10-24,2012-senate,2012 Nevada Senate: Heller vs. Berkley,3.9,Likely Voters,1,Heller,Rep,44.0,636,NV
2012,2012-10-23,2012-president,2012 Nevada President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,1.0,500,NV
2012,2012-10-23,2012-president,2012 Nevada President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,500,NV
2012,2012-10-23,2012-president,2012 Nevada President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,48.0,500,NV
2012,2012-10-23,2012-president,2012 Nevada President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,50.0,500,NV
2012,2012-10-23,obama-job-approval,Nevada: Obama Job Approval,4.5,Likely Voters,1,Strongly Disapprove,,39.0,500,NV
2012,2012-10-23,obama-job-approval,Nevada: Obama Job Approval,4.5,Likely Voters,1,Somewhat Disapprove,,7.0,500,NV
2012,2012-10-23,obama-job-approval,Nevada: Obama Job Approval,4.5,Likely Voters,1,Undecided,,1.0,500,NV
2012,2012-10-23,obama-job-approval,Nevada: Obama Job Approval,4.5,Likely Voters,1,Strongly Approve,,36.0,500,NV
2012,2012-10-23,obama-job-approval,Nevada: Obama Job Approval,4.5,Likely Voters,1,Somewhat Approve,,16.0,500,NV
2012,2012-10-22,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,3.0,600,NV
2012,2012-10-22,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Other,,1.0,600,NV
2012,2012-10-22,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,47.0,600,NV
2012,2012-10-22,2012-president,2012 Nevada President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,49.0,600,NV
2012,2012-11-03,2012-president,2012 Missouri President: Romney vs. Obama,4.1,Likely Voters,1,Romney,Rep,50.0,589,MO
2012,2012-11-03,2012-president,2012 Missouri President: Romney vs. Obama,4.1,Likely Voters,1,Obama,Dem,43.0,589,MO
2012,2012-11-03,2012-president,2012 Missouri President: Romney vs. Obama,4.1,Likely Voters,1,Undecided,,3.0,589,MO
2012,2012-11-03,2012-president,2012 Missouri President: Romney vs. Obama,4.1,Likely Voters,1,Other,,4.0,589,MO
2012,2012-11-03,2012-governor,2012 Missouri Governor: Spence vs. Nixon,4.1,Likely Voters,1,Undecided,,8.0,589,MO
